,Court,Surface,round,Best of,Rank_1,Rank_2,Pts_1,Pts_2,Odd_1,Odd_2,hand_player1,height_player1,hand_player2,height_player2,age_player1,age_player2,T,Y
249,Outdoor,Clay,2,3,132,81,-1,-1,1.8375,1.7967499999999998,R,190.0,R,178.0,26,24,1,0
250,Outdoor,Clay,3,3,826,74,-1,-1,1.85,1.77725,R,190.0,R,193.0,21,29,1,0
251,Outdoor,Clay,4,3,9,32,-1,-1,1.2965,3.025,R,180.0,R,193.0,27,24,0,1
252,Outdoor,Clay,1,3,65,79,-1,-1,2.275,1.50025,R,190.0,R,190.0,27,18,1,1
254,Outdoor,Clay,1,3,161,56,-1,-1,2.6875,1.37,R,196.0,R,180.0,30,24,1,1
255,Outdoor,Clay,2,3,30,65,-1,-1,1.59125,2.1,L,175.0,R,190.0,27,27,0,1
256,Outdoor,Clay,2,3,58,19,-1,-1,1.7625,1.85225,L,183.0,R,183.0,32,23,1,1
257,Outdoor,Clay,1,3,623,76,-1,-1,3.733333333333333,1.1866666666666668,R,180.0,R,193.0,25,22,1,1
258,Outdoor,Clay,2,3,107,26,-1,-1,2.4833333333333334,1.4166666666666667,R,185.0,R,188.0,26,27,0,0
259,Outdoor,Clay,3,3,107,76,-1,-1,2.1333333333333333,1.55,R,185.0,R,193.0,26,22,0,1
260,Outdoor,Clay,1,3,58,82,-1,-1,1.8125,1.80225,R,173.0,R,180.0,24,25,0,1
261,Outdoor,Clay,1,3,65,308,-1,-1,1.14575,4.4625,R,180.0,R,183.0,26,22,0,0
262,Outdoor,Clay,2,3,58,55,-1,-1,1.68425,1.9675,R,173.0,R,180.0,24,24,1,1
263,Outdoor,Clay,2,3,193,6,-1,-1,4.65,1.13125,R,185.0,R,190.0,21,27,1,0
264,Outdoor,Hard,1,3,67,161,-1,-1,1.60675,2.0675,R,185.0,L,193.0,28,23,0,1
265,Outdoor,Hard,1,3,1,114,-1,-1,1.14825,4.3625,R,190.0,L,190.0,24,21,0,1
266,Outdoor,Hard,2,3,50,121,-1,-1,1.7476666666666667,1.8343333333333331,R,196.0,R,188.0,24,20,0,1
267,Outdoor,Hard,2,3,1,475,-1,-1,1.107,5.083333333333333,R,190.0,R,183.0,24,18,0,0
268,Outdoor,Hard,2,3,42,12,-1,-1,3.7375,1.1949999999999998,R,175.0,R,185.0,29,29,1,1
269,Outdoor,Hard,3,3,3,1,-1,-1,1.55525,2.1625,R,180.0,R,190.0,31,24,1,0
270,Outdoor,Hard,3,3,48,12,-1,-1,3.2,1.27,R,185.0,R,185.0,21,29,1,0
271,Outdoor,Clay,1,3,88,96,-1,-1,1.5666666666666669,2.1166666666666667,R,173.0,R,188.0,23,20,1,0
272,Outdoor,Clay,1,3,68,104,-1,-1,1.3999999999999997,2.516666666666667,R,188.0,R,180.0,32,28,1,1
273,Outdoor,Hard,1,3,50,58,-1,-1,1.54575,2.19375,L,190.0,R,175.0,30,22,1,0
274,Outdoor,Hard,1,3,19,150,-1,-1,1.69175,1.95,R,183.0,L,190.0,23,28,0,0
275,Outdoor,Hard,1,3,91,15,-1,-1,2.65,1.375,R,188.0,R,180.0,28,26,1,1
276,Outdoor,Hard,1,3,42,43,-1,-1,1.445,2.45,R,185.0,R,183.0,21,27,1,0
277,Outdoor,Hard,1,3,9,37,-1,-1,1.2665000000000002,3.1625,R,185.0,R,185.0,28,22,1,1
278,Outdoor,Hard,1,3,55,39,-1,-1,2.1500000000000004,1.56625,R,180.0,L,183.0,24,25,1,0
279,Outdoor,Hard,1,3,18,45,-1,-1,1.73675,1.8925,R,185.0,L,180.0,29,20,1,0
280,Outdoor,Hard,2,3,44,8,-1,-1,3.6875,1.2,R,180.0,R,185.0,26,26,0,1
281,Outdoor,Hard,2,3,73,24,-1,-1,2.41875,1.4535,R,193.0,R,188.0,22,23,1,1
282,Outdoor,Hard,2,3,19,41,-1,-1,1.63675,2.0375,R,183.0,R,175.0,23,22,0,1
285,Outdoor,Hard,2,3,19,41,-1,-1,1.63675,2.0375,R,183.0,R,180.0,23,11,0,0
286,Outdoor,Hard,2,3,45,40,-1,-1,1.75675,1.8675,L,180.0,R,188.0,20,26,1,1
287,Outdoor,Hard,3,3,24,48,-1,-1,1.53025,2.225,R,188.0,L,188.0,23,27,1,1
288,Outdoor,Hard,3,3,1,35,-1,-1,1.55525,2.1625,R,190.0,R,188.0,24,18,0,1
289,Outdoor,Hard,4,3,9,43,-1,-1,1.32825,2.85,R,185.0,R,183.0,28,27,1,0
290,Outdoor,Hard,1,3,57,120,-1,-1,1.46,2.333333333333333,R,190.0,R,178.0,27,34,1,0
293,Outdoor,Hard,1,3,57,120,-1,-1,1.46,2.333333333333333,R,190.0,R,185.0,27,21,1,0
294,Outdoor,Hard,1,3,43,6,-1,-1,2.6333333333333333,1.3666666666666665,L,180.0,R,190.0,20,27,1,0
295,Outdoor,Hard,1,3,1,27,-1,-1,1.64425,2.0250000000000004,R,190.0,R,188.0,24,18,0,0
296,Outdoor,Hard,2,3,30,4,-1,-1,2.983333333333333,1.29,L,175.0,R,183.0,27,21,1,0
297,Outdoor,Hard,2,3,42,22,-1,-1,2.5,1.4066666666666665,R,190.0,R,190.0,26,24,1,1
298,Outdoor,Hard,2,3,1,16,-1,-1,1.4233333333333336,2.4833333333333334,R,190.0,R,188.0,24,23,0,1
299,Outdoor,Hard,2,3,18,67,-1,-1,1.5033333333333332,2.266666666666667,R,190.0,R,193.0,24,22,1,0
300,Outdoor,Hard,2,3,56,36,-1,-1,2.4,1.4266666666666663,R,175.0,L,193.0,22,27,1,0
301,Outdoor,Hard,3,3,7,120,-1,-1,1.1466666666666667,4.216666666666666,R,185.0,R,178.0,28,34,0,1
304,Outdoor,Hard,3,3,7,120,-1,-1,1.1466666666666667,4.216666666666666,R,185.0,R,185.0,28,21,0,0
305,Outdoor,Hard,4,3,67,5,-1,-1,2.7,1.3500000000000003,R,193.0,R,180.0,22,20,1,0
306,Outdoor,Hard,1,3,136,27,-1,-1,3.1500000000000004,1.225,R,190.0,L,175.0,24,27,1,1
307,Outdoor,Hard,1,3,54,121,-1,-1,1.45,2.35,R,183.0,R,183.0,29,30,0,0
308,Outdoor,Hard,1,3,67,127,-1,-1,2.1,1.5599999999999998,R,185.0,R,188.0,22,20,1,1
309,Outdoor,Hard,1,3,164,103,-1,-1,1.8066666666666664,1.7833333333333332,R,183.0,R,185.0,28,27,1,0
310,Outdoor,Hard,2,3,19,197,-1,-1,1.2166666666666668,3.4333333333333336,R,190.0,R,201.0,27,24,0,0
311,Outdoor,Hard,2,3,94,20,-1,-1,2.766666666666667,1.3266666666666664,R,188.0,R,183.0,20,27,0,0
312,Outdoor,Hard,3,3,46,1,-1,-1,3.233333333333333,1.25,R,193.0,R,190.0,22,24,1,0
313,Outdoor,Hard,3,3,3,39,-1,-1,1.4766666666666666,2.3000000000000003,R,193.0,R,180.0,21,19,0,1
314,Outdoor,Hard,1,3,413,129,-1,-1,3.1500000000000004,1.225,R,188.0,R,170.0,21,27,1,0
315,Outdoor,Hard,1,3,63,119,-1,-1,1.4933333333333334,2.25,R,175.0,R,175.0,29,31,0,1
316,Outdoor,Hard,1,3,62,52,-1,-1,2.083333333333333,1.5833333333333333,R,185.0,R,185.0,28,28,0,0
317,Outdoor,Hard,1,3,258,44,-1,-1,1.95,1.61,R,180.0,R,173.0,28,24,0,0
318,Outdoor,Hard,1,3,302,122,-1,-1,2.05,1.55,R,188.0,R,185.0,22,22,1,0
319,Outdoor,Hard,1,3,105,124,-1,-1,1.8833333333333333,1.7166666666666668,L,180.0,R,196.0,36,23,1,1
320,Outdoor,Hard,2,3,62,22,-1,-1,2.1166666666666667,1.5666666666666669,R,185.0,R,183.0,28,23,1,1
321,Outdoor,Hard,2,3,30,122,-1,-1,1.1733333333333331,3.85,R,188.0,R,185.0,18,22,0,1
322,Outdoor,Hard,3,3,64,10,-1,-1,2.15,1.55,L,175.0,R,180.0,25,27,0,0
323,Outdoor,Hard,3,3,29,26,-1,-1,1.4666666666666668,2.316666666666667,L,193.0,R,188.0,27,25,0,1
324,Outdoor,Hard,1,3,46,11,-1,-1,3.9333333333333336,1.1666666666666663,R,173.0,R,180.0,24,27,0,0
325,Outdoor,Hard,1,3,23,55,-1,-1,1.5666666666666669,2.1166666666666667,R,183.0,R,190.0,23,27,0,1
326,Outdoor,Hard,1,3,61,59,-1,-1,2.033333333333333,1.6000000000000003,R,185.0,R,180.0,28,25,0,1
327,Outdoor,Hard,1,3,54,67,-1,-1,2.1,1.5733333333333333,R,188.0,R,185.0,28,28,1,1
328,Outdoor,Hard,2,3,16,39,-1,-1,1.4766666666666666,2.3000000000000003,R,188.0,R,180.0,23,19,0,0
329,Outdoor,Hard,2,3,38,89,-1,-1,1.48325,2.34375,R,175.0,L,180.0,23,30,0,0
330,Outdoor,Hard,2,3,38,89,-1,-1,1.48325,2.34375,R,180.0,L,180.0,11,30,0,1
331,Outdoor,Hard,1,5,61,51,-1,-1,3.2125,1.264,R,190.0,R,183.0,26,29,1,0
332,Outdoor,Hard,1,5,11,93,-1,-1,1.2275,3.4000000000000004,R,180.0,R,185.0,27,23,0,0
334,Outdoor,Hard,1,5,69,86,-1,-1,1.60075,2.09375,L,183.0,R,183.0,32,21,1,1
335,Outdoor,Hard,1,5,53,44,-1,-1,2.4937500000000004,1.4234999999999998,R,175.0,R,196.0,22,24,1,0
336,Outdoor,Hard,1,5,168,6,-1,-1,6.666666666666667,1.0466666666666666,L,193.0,R,185.0,23,28,1,0
337,Outdoor,Hard,1,5,74,39,-1,-1,2.8,1.3425,R,168.0,R,180.0,20,19,1,0
338,Outdoor,Hard,1,5,30,49,-1,-1,1.265,3.2,L,193.0,R,193.0,27,29,1,0
339,Outdoor,Hard,1,5,94,96,-1,-1,1.9833333333333332,1.65,R,185.0,L,183.0,23,31,1,1
340,Outdoor,Hard,1,5,42,66,-1,-1,1.475,2.375,L,180.0,R,180.0,20,24,1,1
341,Outdoor,Hard,1,5,65,35,-1,-1,2.35,1.47525,R,183.0,R,188.0,19,26,1,1
342,Outdoor,Hard,2,5,2,86,-1,-1,1.0225,8.75,R,180.0,R,183.0,31,21,1,0
343,Outdoor,Hard,2,5,12,96,-1,-1,1.183,3.99575,R,173.0,L,183.0,23,31,1,1
344,Outdoor,Hard,2,5,78,5,-1,-1,3.7375,1.2,R,180.0,R,183.0,23,21,1,0
345,Outdoor,Hard,2,5,48,3,-1,-1,2.8625,1.3275,R,193.0,R,193.0,22,21,1,0
346,Outdoor,Hard,2,5,10,111,-1,-1,1.0525000000000002,6.625,R,185.0,R,185.0,30,24,0,0
347,Outdoor,Hard,3,5,12,17,-1,-1,1.95,1.6900000000000002,R,173.0,R,190.0,23,25,1,0
348,Outdoor,Hard,3,5,44,1,-1,-1,3.85,1.185,R,196.0,R,190.0,24,24,0,1
349,Outdoor,Hard,3,5,43,9,-1,-1,2.866666666666667,1.3166666666666669,R,185.0,R,185.0,21,26,1,0
350,Outdoor,Hard,3,5,26,6,-1,-1,4.125,1.16925,R,188.0,R,185.0,25,28,1,1
351,Outdoor,Hard,3,5,39,5,-1,-1,2.9000000000000004,1.32075,R,180.0,R,183.0,19,21,0,0
352,Outdoor,Hard,3,5,103,30,-1,-1,3.766666666666667,1.1866666666666663,R,183.0,L,193.0,23,27,1,1
353,Outdoor,Hard,4,5,18,4,-1,-1,1.7385000000000002,1.925,R,188.0,R,180.0,18,20,0,0
354,Outdoor,Hard,4,5,10,2,-1,-1,2.0250000000000004,1.65125,R,185.0,R,180.0,30,31,1,1
355,Outdoor,Hard,5,5,10,4,-1,-1,1.3775,2.7625,R,185.0,R,180.0,30,20,1,1
356,Outdoor,Clay,2,3,307,76,-1,-1,2.866666666666667,1.3099999999999998,R,193.0,R,170.0,26,22,1,1
357,Outdoor,Clay,3,3,47,95,-1,-1,1.5466666666666666,2.15,R,193.0,R,175.0,29,20,0,0
358,Outdoor,Hard,1,3,136,110,-1,-1,1.975,1.5750000000000002,R,185.0,R,173.0,25,25,1,1
359,Outdoor,Hard,1,3,61,154,-1,-1,1.3576666666666666,2.7,R,183.0,R,190.0,23,26,1,1
360,Outdoor,Hard,2,3,24,124,-1,-1,1.3713333333333335,2.575,R,185.0,R,183.0,23,24,1,0
361,Outdoor,Hard,3,3,124,80,-1,-1,2.0500000000000003,1.5936666666666668,R,183.0,L,180.0,24,30,1,1
362,Outdoor,Hard,3,3,106,105,-1,-1,1.65,1.9,R,198.0,R,188.0,25,22,0,1
363,Outdoor,Hard,1,3,119,98,-1,-1,1.48,2.35,R,188.0,L,183.0,20,31,0,1
364,Outdoor,Hard,1,3,215,50,-1,-1,2.3,1.45,R,193.0,R,188.0,29,29,0,1
365,Outdoor,Hard,1,3,220,100,-1,-1,2.325,1.4813333333333334,R,208.0,R,201.0,22,30,1,0
366,Outdoor,Hard,2,3,28,121,-1,-1,1.461,2.39375,R,183.0,R,185.0,23,22,0,0
367,Outdoor,Hard,2,3,62,6,-1,-1,2.71875,1.356,R,180.0,R,190.0,25,27,1,1
368,Outdoor,Hard,2,3,23,103,-1,-1,1.3675000000000002,2.6875,R,193.0,R,180.0,25,28,1,1
369,Outdoor,Hard,3,3,6,28,-1,-1,1.4875,2.3125,R,190.0,R,183.0,27,23,1,1
370,Outdoor,Hard,3,3,103,7,-1,-1,3.9375,1.173,R,180.0,R,193.0,28,21,0,1
371,Outdoor,Hard,1,3,73,143,-1,-1,1.8276666666666668,1.761,R,183.0,R,175.0,25,31,1,0
372,Outdoor,Hard,1,3,190,116,-1,-1,2.0925,1.60375,R,196.0,R,185.0,24,22,0,0
373,Outdoor,Hard,1,3,110,2,-1,-1,5.8125,1.08325,L,188.0,R,180.0,20,31,0,0
374,Outdoor,Hard,2,3,110,190,-1,-1,2.0500000000000003,1.6,L,188.0,R,196.0,20,24,1,1
375,Outdoor,Hard,3,3,148,65,-1,-1,2.48125,1.431,R,188.0,R,185.0,25,22,0,1
376,Outdoor,Hard,1,3,100,55,-1,-1,2.083333333333333,1.5733333333333337,R,178.0,R,175.0,34,29,1,0
377,Outdoor,Hard,1,3,100,55,-1,-1,2.083333333333333,1.5733333333333337,R,185.0,R,175.0,21,29,1,1
378,Outdoor,Hard,1,3,73,9,-1,-1,3.0125,1.2965,R,183.0,R,175.0,25,23,1,1
379,Outdoor,Hard,1,3,60,51,-1,-1,1.80675,1.825,L,183.0,R,185.0,32,22,1,1
380,Outdoor,Hard,1,3,44,90,-1,-1,1.3450000000000002,2.7875,R,180.0,R,173.0,25,23,0,0
381,Outdoor,Clay,1,3,48,83,-1,-1,1.5425,2.225,L,183.0,R,190.0,26,26,0,1
382,Outdoor,Clay,2,3,84,22,-1,-1,2.41875,1.4485,R,190.0,R,188.0,18,27,1,1
383,Outdoor,Clay,2,3,32,118,-1,-1,1.1333333333333333,4.416666666666667,R,180.0,R,183.0,19,23,0,0
384,Outdoor,Clay,2,3,43,102,-1,-1,1.5,2.2333333333333334,L,180.0,R,185.0,20,23,1,0
385,Indoor,Carpet,1,3,30,54,-1,-1,1.2214999999999998,3.5,R,190.0,R,183.0,27,28,1,0
386,Indoor,Carpet,2,3,36,85,-1,-1,1.70425,1.9375,R,185.0,R,185.0,30,34,1,0
387,Indoor,Carpet,2,3,22,43,-1,-1,1.775,1.76,R,185.0,R,190.0,23,26,1,0
388,Outdoor,Hard,2,3,83,109,-1,-1,1.7333333333333334,1.8666666666666665,L,190.0,R,178.0,30,34,1,1
391,Outdoor,Hard,2,3,83,109,-1,-1,1.7333333333333334,1.8666666666666665,L,190.0,R,185.0,30,21,1,0
392,Outdoor,Hard,2,3,60,128,-1,-1,1.4166666666666667,2.45,L,183.0,R,193.0,32,26,0,0
393,Outdoor,Hard,2,3,120,57,-1,-1,2.5,1.375,R,190.0,R,185.0,24,22,1,0
394,Indoor,Carpet,1,3,1,48,-1,-1,1.27,3.175,R,190.0,R,193.0,25,22,1,0
395,Indoor,Carpet,1,3,41,118,-1,-1,1.70325,1.92075,R,185.0,R,188.0,21,27,0,0
396,Indoor,Carpet,2,3,9,53,-1,-1,1.45,2.425,R,175.0,R,183.0,23,29,1,1
397,Indoor,Carpet,2,3,29,54,-1,-1,2.075,1.60875,L,175.0,R,196.0,27,24,1,0
398,Indoor,Carpet,3,3,40,41,-1,-1,1.9166666666666667,1.6900000000000002,R,193.0,R,185.0,30,21,0,0
399,Indoor,Carpet,3,3,7,48,-1,-1,1.366,2.70625,R,193.0,R,193.0,21,22,0,1
400,Indoor,Hard,1,3,100,21,-1,-1,2.8062500000000004,1.336,R,178.0,R,185.0,20,23,1,1
401,Indoor,Hard,1,3,60,14,-1,-1,2.59375,1.3935,R,175.0,L,193.0,29,30,1,0
402,Indoor,Hard,1,3,42,28,-1,-1,2.2875,1.50875,R,185.0,R,183.0,22,23,0,1
403,Indoor,Hard,1,3,31,44,-1,-1,2.125,1.58675,R,180.0,L,175.0,19,25,0,1
404,Indoor,Hard,1,3,6,34,-1,-1,1.25,3.3,R,190.0,R,188.0,27,26,1,0
405,Indoor,Hard,2,3,33,12,-1,-1,3.25,1.2575,R,180.0,R,185.0,26,20,1,1
406,Indoor,Hard,2,3,16,39,-1,-1,1.416,2.51875,R,188.0,R,190.0,23,26,0,1
407,Indoor,Hard,2,3,42,195,-1,-1,1.3,2.9333333333333336,R,185.0,L,183.0,22,20,0,0
408,Indoor,Hard,3,3,16,30,-1,-1,1.4575,2.4375,R,188.0,R,190.0,23,27,1,0
409,Indoor,Hard,1,3,53,126,-1,-1,1.289,3.1,R,196.0,R,168.0,24,20,0,1
410,Indoor,Hard,2,3,29,2,-1,-1,3.375,1.2375,L,175.0,R,180.0,27,31,0,0
411,Indoor,Hard,2,3,12,36,-1,-1,1.393333333333333,2.533333333333333,R,185.0,R,185.0,20,30,1,1
412,Indoor,Hard,2,3,15,48,-1,-1,1.8166666666666669,1.7833333333333332,L,193.0,R,196.0,30,24,0,1
413,Indoor,Hard,2,3,7,46,-1,-1,1.4585,2.41875,R,193.0,L,175.0,21,25,1,1
414,Indoor,Hard,2,3,16,67,-1,-1,1.255,3.2375,R,188.0,R,190.0,19,27,0,0
415,Indoor,Hard,3,3,30,9,-1,-1,2.75625,1.3485,R,188.0,R,185.0,25,27,1,1
416,Indoor,Hard,4,3,36,3,-1,-1,3.2875,1.2575,R,185.0,R,180.0,30,20,0,1
417,Indoor,Hard,5,3,6,53,-1,-1,1.51025,2.2750000000000004,R,190.0,R,196.0,27,24,1,1
418,Indoor,Carpet,1,3,1,64,-1,-1,1.3115,2.925,R,190.0,R,190.0,25,27,1,0
419,Indoor,Carpet,1,3,31,58,-1,-1,1.3385000000000002,2.83125,R,180.0,R,183.0,19,28,1,0
420,Indoor,Carpet,1,3,80,22,-1,-1,3.1125,1.28325,R,188.0,R,190.0,29,25,1,1
421,Indoor,Carpet,2,3,22,187,-1,-1,1.225,3.45,R,190.0,R,183.0,25,28,0,0
422,Indoor,Carpet,3,3,97,22,-1,-1,2.775,1.34825,R,178.0,R,190.0,20,25,1,1
423,Indoor,Carpet,4,3,13,64,-1,-1,1.32825,2.875,R,185.0,R,190.0,20,27,0,1
424,Indoor,Hard,1,3,6,93,-1,-1,1.1833333333333331,3.8,R,190.0,R,180.0,27,28,0,0
425,Indoor,Hard,1,3,5,46,-1,-1,1.4285,2.48125,R,183.0,R,180.0,21,25,1,1
426,Indoor,Hard,2,3,47,15,-1,-1,2.8833333333333333,1.3099999999999998,R,180.0,L,193.0,27,30,1,1
427,Indoor,Hard,2,3,6,59,-1,-1,1.2625,3.1875,R,190.0,R,183.0,27,19,1,0
428,Indoor,Hard,2,3,172,73,-1,-1,2.075,1.61625,R,193.0,L,175.0,27,24,1,1
429,Indoor,Hard,2,3,113,72,-1,-1,2.083333333333333,1.5766666666666669,L,190.0,R,180.0,21,23,0,1
430,Indoor,Hard,3,3,6,7,-1,-1,1.9,1.772333333333333,R,190.0,R,193.0,27,21,0,0
431,Indoor,Hard,1,3,33,51,-1,-1,1.27825,3.1125,R,193.0,L,183.0,30,26,0,1
432,Indoor,Hard,1,3,103,78,-1,-1,2.1666666666666665,1.5333333333333332,L,185.0,R,188.0,20,20,0,0
433,Indoor,Hard,2,3,45,30,-1,-1,2.25,1.525,L,180.0,R,185.0,20,30,0,0
434,Indoor,Hard,3,3,20,103,-1,-1,2.7,1.3,R,190.0,L,185.0,27,20,1,0
435,Indoor,Carpet,1,3,31,44,-1,-1,1.7374999999999998,1.88975,L,175.0,R,183.0,28,24,0,0
436,Indoor,Carpet,1,3,91,36,-1,-1,1.88975,1.7425,L,190.0,R,180.0,21,26,1,0
437,Indoor,Carpet,1,3,68,30,-1,-1,2.51875,1.426,R,185.0,R,188.0,28,25,0,1
438,Indoor,Carpet,1,3,29,37,-1,-1,1.54275,2.2125000000000004,L,193.0,R,185.0,28,21,1,0
439,Indoor,Carpet,2,3,17,36,-1,-1,1.4175,2.5250000000000004,R,185.0,R,180.0,23,26,1,0
440,Indoor,Carpet,2,3,6,49,-1,-1,1.4085,2.5562500000000004,R,190.0,R,196.0,27,24,0,1
441,Indoor,Carpet,2,3,7,122,-1,-1,1.3075,2.975,R,193.0,R,188.0,21,27,0,1
442,Indoor,Carpet,3,5,6,8,-1,-1,1.5427499999999998,2.2,R,190.0,R,175.0,27,23,1,0
443,Indoor,Hard,1,3,13,4,-1,-1,1.4875,1.2625,L,193.0,R,183.0,30,21,1,0
444,Indoor,Hard,1,3,4,1,-1,-1,2.26875,1.52575,R,183.0,R,190.0,21,25,0,1
445,Indoor,Hard,1,3,7,5,-1,-1,1.7466666666666668,1.89,R,175.0,R,185.0,23,28,0,0
446,Outdoor,Hard,2,3,80,37,-1,-1,2.21875,1.54075,R,183.0,R,193.0,22,22,1,0
447,Outdoor,Hard,1,3,110,22,-1,-1,2.3833333333333333,1.45,R,196.0,R,178.0,23,29,1,0
448,Outdoor,Hard,2,3,100,28,-1,-1,2.8166666666666664,1.3266666666666664,R,190.0,R,183.0,28,27,1,0
449,Outdoor,Hard,1,3,84,38,-1,-1,2.2266666666666666,1.5233333333333334,R,188.0,R,193.0,32,30,1,1
450,Outdoor,Hard,1,3,393,4,-1,-1,3.8125,1.1949999999999998,R,190.0,R,190.0,30,27,1,1
451,Outdoor,Hard,2,3,79,4,-1,-1,3.5875,1.2205,R,178.0,R,190.0,20,27,0,1
452,Outdoor,Hard,2,3,45,148,-1,-1,1.25,3.25,R,180.0,R,193.0,27,29,0,0
453,Outdoor,Hard,2,3,12,542,-1,-1,1.2666666666666666,3.1666666666666665,L,193.0,R,185.0,30,23,1,0
454,Outdoor,Hard,3,3,38,29,-1,-1,1.7833333333333332,1.8233333333333333,R,193.0,R,190.0,30,26,0,0
455,Outdoor,Hard,1,3,46,61,-1,-1,2.2,1.54625,R,175.0,R,183.0,23,29,1,0
456,Outdoor,Hard,1,3,64,36,-1,-1,2.066666666666667,1.6,L,175.0,R,180.0,25,27,1,0
457,Outdoor,Hard,2,3,49,205,-1,-1,1.3433333333333335,2.733333333333333,L,188.0,R,188.0,28,23,0,0
458,Outdoor,Hard,3,3,30,28,-1,-1,1.9333333333333336,1.6833333333333331,L,193.0,R,190.0,28,26,1,1
459,Outdoor,Hard,4,3,49,30,-1,-1,2.15625,1.57075,L,188.0,L,193.0,28,28,0,1
460,Outdoor,Hard,1,3,53,18,-1,-1,2.5333333333333337,1.4066666666666665,R,190.0,R,180.0,27,26,0,1
461,Outdoor,Hard,1,3,13,34,-1,-1,1.6,2.0666666666666664,R,185.0,R,180.0,20,19,0,1
462,Outdoor,Hard,1,3,47,38,-1,-1,1.6543333333333334,1.977666666666667,L,175.0,R,193.0,26,22,1,0
463,Outdoor,Hard,2,3,47,13,-1,-1,2.31875,1.50325,L,175.0,R,185.0,26,20,0,0
464,Outdoor,Hard,2,3,115,15,-1,-1,4.3500000000000005,1.143333333333333,R,180.0,R,188.0,26,19,0,1
465,Outdoor,Hard,3,3,15,13,-1,-1,1.75,1.90225,R,188.0,R,185.0,19,20,1,1
466,Outdoor,Hard,1,5,61,103,-1,-1,1.2933333333333332,3.0666666666666664,L,183.0,R,178.0,33,38,0,1
469,Outdoor,Hard,1,5,61,103,-1,-1,1.2933333333333332,3.0666666666666664,L,183.0,L,180.0,33,24,0,0
470,Outdoor,Hard,1,5,76,45,-1,-1,2.46875,1.44575,L,190.0,L,188.0,30,28,1,1
471,Outdoor,Hard,1,5,37,38,-1,-1,1.7675,1.89475,R,193.0,R,188.0,22,26,1,1
472,Outdoor,Hard,1,5,46,377,-1,-1,1.2833333333333334,3.1,R,180.0,R,190.0,20,30,0,1
473,Outdoor,Hard,1,5,67,20,-1,-1,1.4333333333333331,2.45,R,180.0,R,188.0,25,28,0,1
474,Outdoor,Hard,1,5,91,36,-1,-1,3.975,1.19,R,173.0,R,180.0,23,19,0,0
475,Outdoor,Hard,1,5,25,218,-1,-1,1.2233333333333334,3.5666666666666664,L,193.0,L,178.0,28,27,0,1
476,Outdoor,Hard,1,5,58,84,-1,-1,1.5566666666666666,2.233333333333333,R,183.0,L,190.0,19,21,1,1
477,Outdoor,Hard,2,5,46,59,-1,-1,2.0500000000000003,1.6233333333333333,R,180.0,R,185.0,20,30,0,1
478,Outdoor,Hard,2,5,85,27,-1,-1,3.4,1.2465,R,190.0,R,188.0,19,25,1,1
479,Outdoor,Hard,2,5,48,81,-1,-1,1.53025,2.2625,L,175.0,R,188.0,26,27,0,0
480,Outdoor,Hard,2,5,78,25,-1,-1,1.54825,2.24375,R,196.0,L,193.0,25,28,1,1
481,Outdoor,Hard,3,5,40,29,-1,-1,2.25,1.53525,R,180.0,R,183.0,26,27,0,0
482,Outdoor,Hard,3,5,41,12,-1,-1,3.675,1.2165,R,180.0,R,185.0,25,20,1,0
483,Outdoor,Hard,3,5,9,56,-1,-1,1.475,2.425,R,188.0,R,198.0,23,31,1,0
484,Outdoor,Hard,3,5,65,82,-1,-1,2.216666666666667,1.5233333333333334,L,175.0,R,188.0,25,20,0,1
485,Outdoor,Hard,3,5,31,10,-1,-1,3.35,1.254,R,185.0,R,185.0,25,30,1,0
486,Outdoor,Hard,4,5,12,9,-1,-1,1.6823333333333332,1.96,R,185.0,R,188.0,20,23,1,1
487,Outdoor,Hard,4,5,18,107,-1,-1,1.2515,3.4875,R,180.0,R,185.0,26,27,1,1
488,Outdoor,Hard,5,5,48,9,-1,-1,2.0125,1.67925,L,175.0,R,188.0,26,23,1,1
489,Outdoor,Hard,6,5,18,24,-1,-1,1.62875,2.0875000000000004,R,180.0,R,190.0,26,26,0,1
490,Outdoor,Hard,6,5,9,11,-1,-1,2.3375000000000004,1.50525,R,188.0,R,193.0,23,21,0,0
491,Indoor,Carpet,1,3,60,23,-1,-1,2.0225,1.65025,R,183.0,L,175.0,19,28,1,1
492,Indoor,Carpet,1,3,50,13,-1,-1,3.5,1.2265,L,175.0,R,185.0,25,20,1,0
493,Indoor,Carpet,2,3,39,30,-1,-1,2.64375,1.386,R,188.0,L,193.0,26,28,1,1
494,Indoor,Carpet,3,3,37,29,-1,-1,1.83575,1.7857500000000002,R,196.0,R,185.0,24,25,1,1
495,Indoor,Carpet,3,3,87,20,-1,-1,2.7825,1.35,R,188.0,R,193.0,29,30,0,0
496,Indoor,Carpet,4,3,30,13,-1,-1,2.1125,1.60375,L,193.0,R,185.0,28,20,1,1
497,Indoor,Carpet,5,3,13,87,-1,-1,1.1875,3.8875,R,185.0,R,188.0,20,29,1,0
498,Indoor,Hard,1,3,126,90,-1,-1,2.35,1.46,R,185.0,R,175.0,25,29,1,1
499,Indoor,Hard,1,3,55,111,-1,-1,1.375,2.6875,R,188.0,R,190.0,29,26,1,0
500,Indoor,Hard,1,3,118,42,-1,-1,2.79375,1.3435,R,183.0,R,180.0,26,25,1,1
