,surface,best_of,Round,player_hand,player_ht,player_age,player_rank,opponent_hand,opponent_ht,opponent_age,opponent_rank,log_rank_difference,T,Y
152786,Clay,3,1,R,185.0,21.8,176.0,R,185.0,23.2,144.0,0.28950661719498516,1,0
152791,Clay,3,1,R,196.0,31.1,177.0,R,180.0,19.6,296.0,-0.7418478155459516,1,1
152800,Clay,3,3,R,183.0,30.2,30.0,R,183.0,26.0,57.0,-0.9259994185562226,1,1
152806,Clay,3,2,R,183.0,25.7,8.0,R,183.0,28.3,25.0,-1.6438561897747244,0,1
152814,Clay,3,2,R,188.0,27.8,623.0,R,196.0,24.6,398.0,0.6464637324803526,0,0
152827,Clay,3,2,L,180.0,25.4,320.0,R,191.0,20.3,264.0,0.27753397552890746,0,1
152838,Clay,3,4,L,188.0,32.0,63.0,R,178.0,33.5,39.0,0.6918777046376681,1,1
152871,Grass,3,2,R,193.0,20.5,18.0,R,196.0,20.7,68.0,-1.917537839808027,0,0
152887,Clay,3,1,R,180.0,23.4,133.0,R,175.0,19.2,247.0,-0.893084796083488,1,1
152893,Clay,3,2,R,188.0,26.2,31.0,R,185.0,25.2,11.0,1.4947646917495776,1,1
152904,Hard,3,1,R,190.0,24.1,331.0,R,180.0,19.7,191.0,0.7932585787714688,0,1
152913,Clay,3,1,R,188.0,25.4,138.0,L,180.0,23.8,107.0,0.36705747037702263,0,1
152931,Clay,3,4,R,183.0,22.3,58.0,R,185.0,29.4,21.0,1.4656635723488112,1,1
152933,Clay,3,1,R,190.0,28.1,288.0,L,170.0,24.2,114.0,1.3370349872775709,0,0
152951,Clay,3,5,R,178.0,26.9,15.0,R,196.0,29.3,86.0,-2.519374159093579,1,1
152992,Grass,3,2,R,188.0,23.2,45.0,L,185.0,21.4,92.0,-1.0317088597273383,1,0
153001,Carpet,3,1,R,193.0,24.8,41.0,R,183.0,30.6,43.0,-0.06871275008401412,1,0
153011,Clay,3,1,R,175.0,25.6,31.0,R,180.0,25.0,33.0,-0.09019780897157847,1,1
153013,Clay,3,1,R,193.0,25.0,183.0,R,170.0,24.1,128.0,0.5156998382840428,1,1
153019,Clay,3,1,R,180.0,24.2,77.0,R,173.0,26.5,165.0,-1.099535673550915,1,1
153034,Clay,3,2,R,180.0,27.0,11.0,R,188.0,27.4,45.0,-2.0324214776923775,0,1
153037,Hard,3,1,R,183.0,25.1,65.0,R,188.0,21.5,81.0,-0.31748218985616994,1,1
153040,Hard,3,1,R,180.0,22.7,172.0,L,188.0,24.7,239.0,-0.4746020532786508,1,1
153059,Hard,3,8,R,190.0,22.2,3.0,R,198.0,20.8,6.0,-1.0,0,1
153061,Hard,3,1,R,175.0,34.0,303.0,L,193.0,27.4,159.0,0.9302910281885959,1,1
153063,Grass,3,1,R,190.0,25.7,249.0,R,190.0,20.2,761.0,-1.611750711435465,0,0
153108,Hard,3,3,L,173.0,35.2,10.0,R,185.0,23.6,42.0,-2.0703893278913985,1,1
153119,Hard,3,3,R,198.0,23.7,27.0,R,168.0,29.8,98.0,-1.8598223419517401,1,1
153127,Clay,3,2,R,173.0,23.2,158.0,R,183.0,24.4,113.0,0.48360178576191526,0,0
153135,Clay,3,1,R,190.0,21.4,177.0,R,180.0,23.8,220.0,-0.3137541634416623,1,1
153143,Hard,3,1,R,183.0,22.3,98.0,R,183.0,23.0,27.0,1.8598223419517401,0,1
153146,Clay,3,1,R,190.0,21.3,209.0,R,178.0,26.5,222.0,-0.08705673426922367,0,1
153147,Clay,3,2,R,190.0,26.0,52.0,R,201.0,26.4,19.0,1.4525122046975074,1,1
153152,Clay,3,1,R,180.0,22.7,348.0,R,193.0,20.2,149.0,1.2237749753865677,0,1
153155,Hard,3,5,L,185.0,22.6,247.0,R,188.0,24.8,328.0,-0.40918477303340595,1,1
153175,Clay,3,4,R,178.0,25.9,4.0,R,193.0,27.2,26.0,-2.7004397181410926,1,1
153183,Hard,3,1,R,183.0,28.9,191.0,L,190.0,23.1,119.0,0.682611064727805,1,0
153184,Clay,3,4,R,175.0,31.7,136.0,L,190.0,19.5,152.0,-0.16046467219324612,1,1
153186,Clay,3,6,R,185.0,29.7,3.0,R,193.0,26.7,5.0,-0.7369655941662061,1,1
153195,Clay,3,5,L,183.0,32.9,66.0,R,175.0,23.8,150.0,-1.184424571137428,0,1
153203,Clay,3,3,R,208.0,37.1,29.0,R,190.0,27.6,84.0,-1.5343364276511888,1,0
153217,Clay,3,3,R,185.0,29.1,150.0,L,183.0,19.5,147.0,0.029146345659516903,0,1
153245,Carpet,3,1,R,173.0,29.0,41.0,R,185.0,23.8,92.0,-1.1660099514389293,1,1
153249,Clay,3,2,R,178.0,17.8,21.0,R,180.0,23.9,151.0,-2.846087316546318,0,1
153277,Clay,3,1,R,175.0,19.9,794.0,R,170.0,27.0,205.0,1.9535150976375109,0,1
153279,Clay,3,1,L,180.0,36.4,156.0,R,190.0,26.6,210.0,-0.42884329880387373,0,0
153296,Hard,3,3,L,188.0,21.8,202.0,R,190.0,27.8,113.0,0.8380325203366068,1,0
153308,Clay,3,6,L,188.0,23.3,36.0,R,196.0,25.6,7.0,2.362570079384708,1,1
153314,Clay,3,4,R,190.0,29.5,27.0,R,190.0,30.9,100.0,-1.8889686876112561,1,0
153321,Clay,3,3,R,193.0,22.5,27.0,R,193.0,29.2,34.0,-0.33257533908687087,0,1
153333,Clay,5,4,R,185.0,29.8,121.0,R,188.0,34.1,82.0,0.5613112326565108,0,0
153344,Clay,3,4,R,185.0,30.6,73.0,R,183.0,23.6,59.0,0.307181509518176,0,0
153359,Grass,3,2,R,188.0,24.2,15.0,R,190.0,24.4,98.0,-2.7078192485066896,1,0
153366,Hard,3,2,L,178.0,32.3,56.0,R,180.0,32.9,42.0,0.41503749927884304,0,1
153370,Hard,3,1,L,185.0,24.0,79.0,R,185.0,22.6,165.0,-1.062541466068713,0,0
153395,Clay,3,3,L,180.0,28.0,46.0,R,183.0,21.3,35.0,0.3942789391120467,0,0
153400,Clay,3,2,R,190.0,27.1,14.0,R,183.0,23.8,37.0,-1.402098443571346,0,1
153403,Hard,3,1,L,183.0,33.7,87.0,R,175.0,22.8,134.0,-0.6231456946090441,0,1
153404,Carpet,3,1,R,183.0,29.9,132.0,R,185.0,29.7,71.0,0.8946469998537712,0,0
153410,Clay,3,5,R,180.0,28.8,39.0,R,180.0,22.3,8.0,2.2854022188622487,1,0
153415,Clay,3,1,R,188.0,25.5,159.0,R,183.0,24.1,266.0,-0.7423994802168332,0,1
153433,Clay,3,4,R,180.0,23.1,450.0,R,180.0,24.0,180.0,1.3219280948873626,0,0
153434,Clay,3,5,R,198.0,30.7,104.0,R,196.0,26.7,79.0,0.3966589699639895,0,0
153439,Clay,3,5,R,194.0,28.7,68.0,R,188.0,27.6,55.0,0.30610312772567916,1,0
153440,Hard,3,1,R,198.0,18.3,297.0,R,183.0,21.5,214.0,0.47285213439961993,1,0
153442,Clay,3,2,R,185.0,20.5,375.0,R,185.0,35.1,471.0,-0.32883646422954094,0,0
153443,Clay,3,3,L,198.0,21.8,40.0,R,190.0,26.6,22.0,0.8624964762500653,1,0
153447,Clay,3,3,R,193.0,25.8,46.0,R,190.0,32.2,42.0,0.13124453327825236,0,0
153453,Clay,3,3,R,180.0,32.3,47.0,R,185.0,25.6,15.0,1.647698256069119,0,1
153482,Grass,3,1,R,183.0,25.6,92.0,R,185.0,29.2,81.0,0.18371195317238875,1,0
153490,Hard,3,2,R,196.0,26.4,171.0,R,190.0,27.0,294.0,-0.7818198299504653,0,1
153491,Hard,3,1,R,178.0,26.0,95.0,R,173.0,20.8,56.0,0.7625006862733441,1,1
153511,Clay,3,2,R,190.0,24.3,231.0,R,170.0,28.4,218.0,0.08356471663913112,1,1
153513,Hard,3,2,R,193.0,26.3,230.0,R,190.0,20.1,314.0,-0.44913069794725136,0,0
153516,Clay,3,3,R,183.0,28.6,78.0,R,185.0,20.2,80.0,-0.036525876025113924,1,0
153540,Clay,3,4,R,168.0,26.2,52.0,R,183.0,24.8,16.0,1.7004397181410926,0,0
153548,Hard,3,2,R,190.0,23.3,102.0,R,196.0,19.7,200.0,-0.9714308478032292,0,0
153560,Clay,3,5,L,190.0,24.7,111.0,R,183.0,31.8,17.0,2.706953025099767,0,1
153563,Clay,3,2,L,180.0,27.5,184.0,R,180.0,25.7,242.0,-0.39530128121758157,1,0
153564,Clay,3,3,R,196.0,29.7,42.0,R,188.0,28.2,38.0,0.14438990933517548,0,0
153578,Hard,3,4,R,196.0,24.5,10.0,R,180.0,27.2,91.0,-3.185866545311334,0,1
153626,Hard,3,2,R,180.0,20.4,333.0,R,185.0,20.5,149.0,1.1602098466091002,1,0
153646,Carpet,3,2,R,193.0,18.2,172.0,R,178.0,25.4,127.0,0.4375800679299324,1,1
153649,Hard,3,2,R,188.0,20.9,6.0,L,193.0,25.2,205.0,-5.09451759878429,1,1
153664,Hard,3,3,R,190.0,25.7,55.0,R,190.0,19.8,53.0,0.05343925896146118,0,1
153669,Hard,3,2,R,175.0,34.0,303.0,R,188.0,26.8,105.0,1.5289284658068292,0,0
153739,Carpet,3,2,R,185.0,26.1,307.0,L,193.0,21.8,446.0,-0.5388050545501262,1,1
153757,Clay,3,2,R,178.0,22.2,204.0,R,183.0,28.2,232.0,-0.1855556531560767,1,1
153763,Clay,3,2,R,190.0,27.2,6.0,R,173.0,24.8,118.0,-4.2976805486406855,0,1
153764,Clay,3,2,R,185.0,25.4,106.0,R,185.0,18.6,545.0,-2.36219196510109,0,0
153769,Hard,3,2,R,198.0,21.6,155.0,L,185.0,29.4,253.0,-0.7068691694200728,0,0
153806,Clay,3,3,R,188.0,30.0,14.0,R,198.0,27.5,37.0,-1.402098443571346,1,1
153810,Clay,3,3,R,191.0,20.9,333.0,R,185.0,27.1,30.0,3.4724877714627427,1,0
153821,Hard,3,2,R,185.0,24.0,305.0,R,180.0,26.0,309.0,-0.01879759545412618,1,1
153823,Hard,3,4,R,185.0,24.4,54.0,R,193.0,23.9,28.0,0.9475325801058645,0,0
153824,Grass,5,3,R,183.0,28.8,116.0,R,196.0,27.9,151.0,-0.3804237441975067,0,0
153826,Clay,5,4,R,185.0,30.2,55.0,R,211.0,24.7,17.0,1.6938968722743208,1,1
153844,Grass,3,2,R,188.0,22.9,65.0,R,185.0,22.3,8.0,3.0223678130284544,1,1
153855,Clay,3,2,R,185.0,20.0,128.0,R,193.0,31.8,241.0,-0.9128893362299619,1,0
153863,Clay,3,2,R,188.0,20.1,205.0,R,173.0,23.6,138.0,0.5709556427272773,0,0
153871,Hard,3,1,L,180.0,26.4,75.0,R,196.0,26.9,87.0,-0.21412480535284661,1,1
153874,Clay,3,2,R,185.0,22.2,198.0,R,188.0,18.4,429.0,-1.1154772174199357,1,1
153876,Hard,3,2,L,180.0,25.1,208.0,R,188.0,21.2,284.0,-0.4493074013635887,1,1
153888,Carpet,3,2,R,201.0,32.0,90.0,R,183.0,25.4,141.0,-0.6476982560691189,1,0
153896,Hard,3,2,R,173.0,22.8,269.0,L,190.0,25.1,191.0,0.4940335345208746,1,1
153906,Hard,3,3,R,190.0,32.2,208.0,R,180.0,26.2,14.0,3.8930847960834885,0,0
153914,Clay,3,1,R,193.0,23.4,164.0,R,183.0,24.7,265.0,-0.6922965448324785,1,1
153915,Clay,3,1,R,183.0,29.3,148.0,L,188.0,23.3,22.0,2.750021746991653,1,1
153941,Hard,3,4,L,188.0,22.3,34.0,R,193.0,22.2,6.0,2.502500340529183,1,0
153973,Hard,3,2,L,180.0,19.3,58.0,R,183.0,31.8,183.0,-1.657718843156471,1,1
153985,Clay,3,3,R,178.0,23.2,76.0,R,193.0,19.3,157.0,-1.0466932354480418,1,1
153989,Hard,3,2,R,196.0,25.1,126.0,R,185.0,29.4,196.0,-0.6374299206152916,0,0
153998,Clay,3,3,R,185.0,26.7,1.0,R,185.0,21.4,104.0,-6.700439718141093,1,1
154017,Hard,3,2,R,173.0,23.6,231.0,R,178.0,28.0,217.0,0.09019780897157759,1,0
154031,Hard,3,2,R,198.0,22.4,475.0,L,180.0,18.7,358.0,0.40796792595405407,0,1
154033,Clay,3,5,R,190.0,24.0,89.0,R,180.0,24.3,57.0,0.6428434168016564,0,0
154036,Clay,3,1,L,188.0,29.6,40.0,L,190.0,30.9,21.0,0.9296106721086019,1,1
154062,Hard,3,3,L,188.0,39.1,64.0,R,185.0,28.6,30.0,1.0931094043914813,1,1
154066,Grass,5,3,R,188.0,26.0,146.0,R,196.0,25.9,109.0,0.4216402341030916,0,0
154096,Hard,3,1,R,175.0,25.3,162.0,R,178.0,25.8,90.0,0.8479969065549495,0,0
154102,Carpet,3,2,R,188.0,22.0,281.0,R,178.0,19.1,411.0,-0.5485682634607567,0,0
154129,Carpet,3,2,R,178.0,21.4,85.0,R,178.0,26.8,145.0,-0.7705181538772328,0,1
154143,Carpet,3,1,R,193.0,20.9,208.0,R,183.0,31.1,227.0,-0.1261087691498224,1,1
154144,Clay,3,5,R,183.0,26.7,6.0,R,183.0,27.5,59.0,-3.2976805486406855,0,1
154145,Hard,3,2,R,190.0,30.6,359.0,R,188.0,17.4,652.0,-0.8608881204080259,1,0
154164,Clay,3,6,R,188.0,27.6,55.0,L,190.0,24.7,111.0,-1.0130561528254463,0,1
154201,Hard,3,1,R,180.0,27.9,29.0,R,183.0,25.0,93.0,-1.6811778159804591,1,1
154213,Carpet,3,1,R,175.0,19.9,71.0,R,178.0,21.3,58.0,0.29176612437711036,0,0
154229,Hard,3,1,R,175.0,27.4,30.0,R,183.0,28.0,136.0,-2.1805722456418204,1,1
154230,Hard,3,3,R,185.0,29.2,249.0,L,193.0,19.8,108.0,1.2051144299046124,1,1
154241,Clay,3,2,R,185.0,24.8,92.0,R,180.0,22.7,348.0,-1.9193815397917158,1,0
154248,Hard,3,1,R,180.0,26.2,24.0,R,196.0,25.7,71.0,-1.5647846187835261,1,1
154263,Carpet,3,1,R,193.0,26.4,343.0,R,188.0,31.8,105.0,1.7078192485066905,0,0
154270,Hard,3,3,L,188.0,25.7,10.0,R,188.0,26.2,53.0,-2.4059923596758366,0,0
154287,Clay,3,3,R,185.0,20.3,226.0,L,180.0,27.5,184.0,0.2966170063581748,1,1
154302,Hard,3,3,R,188.0,23.9,24.0,R,188.0,28.7,52.0,-1.1154772174199366,1,1
154306,Grass,5,3,L,178.0,26.2,176.0,R,185.0,25.0,119.0,0.5646138553293536,1,0
154311,Clay,3,3,R,201.0,27.0,75.0,R,196.0,34.0,149.0,-0.9903498299662798,1,1
154320,Hard,3,1,R,180.0,20.5,167.0,R,183.0,24.0,115.0,0.5382142415296771,0,1
154355,Clay,3,2,R,185.0,23.2,87.0,R,183.0,31.6,85.0,0.03355255971102622,0,0
154372,Hard,3,3,R,183.0,24.0,80.0,R,185.0,24.1,11.0,2.8624964762500653,0,0
154408,Clay,3,3,R,183.0,29.5,57.0,R,185.0,21.6,49.0,0.21818017004953294,0,0
154413,Hard,3,6,R,178.0,25.0,332.0,R,188.0,19.5,172.0,0.9487746766448275,0,1
154465,Clay,3,3,R,190.0,24.2,162.0,R,185.0,23.2,179.0,-0.1439657743796321,0,0
154469,Hard,3,1,R,193.0,22.7,82.0,R,185.0,23.0,96.0,-0.2274104961030723,0,1
154472,Clay,3,3,R,180.0,18.9,83.0,R,178.0,26.3,27.0,1.6201519291834563,0,0
154475,Clay,3,2,L,185.0,29.3,38.0,R,185.0,30.3,182.0,-2.259867126755111,0,1
154478,Hard,3,3,R,190.0,20.1,314.0,R,180.0,23.0,290.0,0.11471165887669166,1,1
154479,Clay,3,4,R,190.0,24.8,81.0,R,185.0,26.7,1.0,6.339850002884624,0,0
154489,Carpet,3,3,R,193.0,18.2,172.0,R,190.0,27.6,142.0,0.2765176351974157,0,0
154507,Hard,3,3,R,183.0,26.0,16.0,R,190.0,24.4,35.0,-1.1292830169449664,1,1
154527,Clay,3,4,R,185.0,22.7,117.0,R,181.0,25.9,75.0,0.6415460290875235,0,0
154532,Clay,3,3,R,180.0,30.3,25.0,R,190.0,34.2,48.0,-0.9411063109464317,0,1
154535,Clay,3,3,R,188.0,32.0,11.0,R,185.0,26.2,82.0,-2.8981203859807865,1,0
154540,Clay,5,4,L,185.0,29.0,23.0,R,183.0,27.8,101.0,-2.1346495266947816,1,1
154549,Hard,3,6,R,191.0,25.3,115.0,R,180.0,29.8,205.0,-0.8339900485610716,1,0
154581,Clay,3,4,R,178.0,21.0,88.0,L,173.0,19.5,101.0,-0.19877986411449733,0,0
154603,Carpet,3,3,L,188.0,29.9,225.0,L,188.0,25.4,243.0,-0.11103131238874386,0,0
154608,Hard,3,1,L,175.0,25.6,39.0,R,185.0,25.7,132.0,-1.7589919004962047,1,1
154629,Grass,3,1,R,188.0,21.6,533.0,R,193.0,21.7,266.0,1.0027092872579875,0,0
154630,Hard,3,3,R,180.0,27.8,43.0,R,185.0,29.6,24.0,0.8413022539809418,1,0
154633,Clay,3,6,R,173.0,32.3,83.0,R,185.0,28.7,1.0,6.3750394313469245,0,0
154645,Hard,3,1,R,193.0,23.9,177.0,R,190.0,27.5,91.0,0.9598109098843013,0,1
154647,Clay,3,4,R,185.0,20.3,226.0,R,178.0,22.8,204.0,0.14775362044369267,0,1
154652,Clay,3,3,R,181.0,26.8,69.0,R,185.0,35.9,103.0,-0.5779760704050494,0,0
154656,Hard,3,4,R,188.0,22.6,372.0,R,196.0,22.3,352.0,0.07972719247073456,0,1
154693,Carpet,3,1,R,178.0,17.7,370.0,R,188.0,22.3,48.0,2.9464189597951567,1,0
154697,Clay,3,5,R,183.0,24.4,113.0,R,170.0,26.6,159.0,-0.4927039928691679,0,1
154703,Clay,3,1,L,180.0,22.6,16.0,R,188.0,23.5,25.0,-0.6438561897747244,0,0
154708,Clay,3,3,R,180.0,24.4,559.0,R,183.0,24.5,251.0,1.1551609188924186,0,1
154713,Hard,3,2,R,185.0,22.1,91.0,R,190.0,21.0,20.0,2.1858665453113337,1,0
154715,Clay,3,3,R,185.0,24.1,126.0,R,183.0,18.1,386.0,-1.615177113768163,0,0
154719,Clay,3,5,R,185.0,26.7,1.0,R,185.0,28.0,42.0,-5.392317422778761,0,1
154726,Clay,3,3,R,190.0,24.8,114.0,R,196.0,31.1,177.0,-0.6347155359182564,1,1
154729,Carpet,3,3,R,196.0,18.6,102.0,R,178.0,21.4,85.0,0.26303440583379345,1,1
154741,Clay,3,4,R,180.0,24.0,12.0,R,175.0,24.1,20.0,-0.7369655941662066,1,1
154761,Clay,3,5,R,185.0,30.3,58.0,R,180.0,24.4,23.0,1.3344190390705588,0,0
154767,Clay,3,5,R,181.0,25.9,75.0,R,178.0,22.8,204.0,-1.4436066514756138,1,1
154778,Clay,3,3,R,188.0,21.5,53.0,R,183.0,30.0,14.0,1.9205655325055946,1,0
154789,Hard,3,5,R,180.0,21.0,327.0,R,185.0,38.1,347.0,-0.08564502708017763,1,1
154791,Clay,3,3,R,183.0,28.9,85.0,R,191.0,26.4,307.0,-1.8527039092324769,1,0
154813,Carpet,3,1,R,183.0,25.5,78.0,R,190.0,17.1,65.0,0.26303440583379434,1,0
154822,Carpet,3,3,R,201.0,18.6,260.0,R,183.0,20.8,246.0,0.0798533076892145,0,1
154825,Clay,3,3,R,190.0,21.4,177.0,L,183.0,22.5,103.0,0.7811050228997791,0,0
154828,Clay,3,3,R,170.0,24.5,270.0,R,180.0,24.8,197.0,0.4547637775944553,0,1
154845,Clay,3,3,R,180.0,20.1,7.0,R,180.0,27.0,11.0,-0.6520766965796931,0,0
154852,Hard,3,4,R,196.0,26.0,34.0,R,183.0,22.9,14.0,1.280107919192735,0,0
154855,Hard,3,1,R,198.0,34.1,96.0,R,185.0,26.3,102.0,-0.0874628412503391,1,0
154892,Clay,3,4,R,183.0,28.0,17.0,R,188.0,29.2,32.0,-0.9125371587496609,0,0
154900,Clay,5,4,R,185.0,29.5,114.0,R,180.0,25.2,178.0,-0.6428434168016564,1,1
154908,Clay,5,4,R,191.0,25.5,84.0,R,206.0,37.0,26.0,1.691877704637668,0,1
154936,Hard,3,1,R,185.0,21.7,122.0,R,185.0,21.2,58.0,1.0727563424353148,0,1
154939,Clay,3,1,R,180.0,24.9,239.0,R,170.0,26.7,180.0,0.4090137116510739,0,1
154944,Clay,3,4,R,180.0,30.4,123.0,L,185.0,23.6,279.0,-1.1816068064899472,1,1
154947,Clay,3,3,R,185.0,20.1,332.0,R,201.0,21.4,58.0,2.5170584362193535,0,1
154958,Hard,3,4,L,180.0,25.1,208.0,R,190.0,20.1,314.0,-0.5941810307505335,0,0
154962,Clay,3,2,R,185.0,25.6,10.0,R,178.0,27.4,28.0,-1.4854268271702415,0,1
154971,Hard,3,4,R,173.0,21.5,220.0,R,183.0,25.0,244.0,-0.14937762403822674,0,1
154972,Hard,3,4,R,185.0,24.1,11.0,R,185.0,28.8,38.0,-1.788495894806288,0,0
154975,Hard,3,1,R,185.0,26.0,143.0,R,190.0,28.1,374.0,-1.3870231231092482,0,1
154987,Hard,3,3,R,185.0,20.9,155.0,R,180.0,33.3,64.0,1.2761244052742375,0,0
154989,Grass,3,1,R,183.0,29.0,203.0,R,183.0,18.9,708.0,-1.8022696328978203,0,1
154997,Clay,3,4,R,188.0,28.1,444.0,R,183.0,26.6,280.0,0.6651328494051381,0,0
155005,Hard,3,1,L,188.0,26.7,68.0,R,190.0,27.3,122.0,-0.8432744963125476,1,0
155022,Hard,3,3,L,183.0,32.3,36.0,R,180.0,30.3,26.0,0.4694852833012195,1,1
155026,Grass,5,3,R,183.0,27.3,131.0,R,178.0,32.0,160.0,-0.2885050933499125,1,0
155029,Hard,3,5,R,191.0,25.3,115.0,R,185.0,22.7,186.0,-0.6936687601636562,1,0
155032,Hard,3,7,R,193.0,25.8,212.0,R,183.0,20.3,382.0,-0.8495083734725508,0,0
155059,Clay,3,1,R,193.0,23.9,236.0,R,180.0,27.3,155.0,0.606518644087604,0,1
155067,Clay,3,3,L,180.0,24.5,37.0,L,190.0,27.2,7.0,2.402098443571346,1,0
155070,Hard,3,2,R,175.0,21.1,9.0,R,178.0,22.0,79.0,-3.133855746734791,1,1
155076,Clay,3,4,R,188.0,22.6,156.0,R,190.0,21.3,209.0,-0.4219569132186338,0,0
155077,Clay,3,3,L,175.0,21.3,10.0,R,180.0,21.8,9.0,0.15200309344505003,1,1
155089,Carpet,3,4,R,196.0,18.6,102.0,R,180.0,26.2,136.0,-0.4150374992788439,0,1
155095,Hard,3,1,R,180.0,30.3,91.0,R,183.0,21.8,54.0,0.7529071380352281,0,1
155101,Clay,3,4,R,196.0,28.8,59.0,R,185.0,27.4,16.0,1.8826430493618416,0,0
155108,Clay,3,4,R,185.0,18.8,948.0,L,178.0,23.7,506.0,0.9057496742039479,0,0
155110,Hard,3,3,R,206.0,24.3,59.0,R,188.0,31.3,21.0,1.4903256265830809,1,0
155112,Hard,3,1,L,190.0,20.0,597.0,L,198.0,23.1,146.0,2.031762562384788,1,1
155119,Clay,3,4,R,180.0,23.9,244.0,R,178.0,28.0,90.0,1.438884241233212,1,0
155128,Clay,3,3,R,188.0,25.3,50.0,R,178.0,27.9,31.0,0.6896598793878495,0,0
155135,Clay,3,3,R,193.0,22.0,20.0,R,183.0,31.8,64.0,-1.6780719051126374,1,1
155145,Hard,3,7,R,198.0,33.0,35.0,R,193.0,23.9,28.0,0.3219280948873626,1,0
155146,Grass,5,3,R,183.0,27.0,130.0,R,183.0,20.7,144.0,-0.1475571884138578,1,1
155148,Clay,5,4,R,185.0,25.3,131.0,R,188.0,24.3,176.0,-0.42600861709984716,1,1
155175,Clay,3,1,R,178.0,26.0,239.0,R,180.0,20.9,592.0,-1.3085865576482005,0,0
155179,Clay,3,1,R,180.0,25.0,384.0,R,196.0,31.0,153.0,1.327574658028504,0,0
155183,Clay,3,2,R,188.0,24.2,2.0,R,175.0,25.6,69.0,-5.108524456778169,1,1
155189,Clay,3,1,R,185.0,18.5,306.0,R,183.0,22.1,284.0,0.10764072318796991,0,1
155200,Clay,3,5,R,178.0,22.2,204.0,R,188.0,21.9,211.0,-0.04867384673569042,0,0
155208,Hard,3,2,R,188.0,26.2,232.0,R,188.0,24.3,3.0,6.273018494406416,0,0
155213,Hard,3,2,R,188.0,20.6,264.0,R,198.0,21.0,407.0,-0.6244908649077932,0,0
155220,Clay,3,5,R,190.0,17.8,230.0,R,190.0,22.8,62.0,1.8912937405574999,0,1
155234,Grass,3,4,R,183.0,20.6,312.0,R,188.0,22.2,239.0,0.3845354108815,1,1
155298,Clay,3,1,L,178.0,25.7,116.0,L,188.0,20.6,258.0,-1.1532462602956821,1,1
155301,Clay,3,1,R,185.0,26.0,180.0,R,175.0,30.9,62.0,1.5376567859427999,1,0
155314,Clay,3,5,R,178.0,28.6,105.0,R,180.0,26.8,18.0,2.5443205162238103,1,0
155320,Grass,3,1,R,193.0,25.3,218.0,R,183.0,26.5,1153.0,-2.4029924728748453,1,1
155322,Clay,3,1,R,180.0,24.0,55.0,R,185.0,20.3,221.0,-2.006542845866772,1,1
155325,Hard,3,1,R,183.0,22.2,581.0,R,188.0,28.7,97.0,2.5824815112174013,1,1
155336,Clay,3,1,R,185.0,26.2,106.0,R,188.0,19.9,224.0,-1.079434467494405,1,1
155343,Clay,3,7,L,185.0,20.9,2.0,R,178.0,25.9,4.0,-1.0,1,0
155348,Grass,3,2,R,183.0,20.9,293.0,R,193.0,25.3,181.0,0.6949109673390428,0,0
155367,Clay,3,3,R,203.0,28.9,16.0,R,190.0,31.5,567.0,-5.147204924942228,1,0
155379,Clay,5,5,R,175.0,29.5,40.0,R,193.0,29.0,45.0,-0.16992500144231215,0,0
155398,Hard,3,1,R,185.0,30.5,53.0,R,175.0,23.2,74.0,-0.48153291106575136,1,1
155414,Hard,3,1,R,183.0,26.4,133.0,R,196.0,25.8,291.0,-1.1295929074070932,1,0
155467,Grass,3,2,L,175.0,28.5,204.0,R,180.0,29.0,216.0,-0.08246216019197306,1,1
155468,Hard,3,3,R,185.0,25.3,39.0,R,183.0,23.8,71.0,-0.8643449006424335,1,1
155476,Clay,3,4,R,185.0,26.7,107.0,R,183.0,30.5,232.0,-1.1165140087264254,0,0
155478,Clay,3,7,R,178.0,29.5,21.0,R,196.0,25.7,69.0,-1.7162070339994084,0,1
155482,Hard,3,2,R,190.0,32.7,102.0,R,180.0,28.3,98.0,0.057715497856286824,1,1
155484,Clay,3,1,R,188.0,25.1,238.0,L,178.0,17.8,1552.0,-2.705095078879183,0,0
155504,Clay,5,4,R,178.0,29.0,160.0,R,180.0,29.7,81.0,0.9820780920027383,1,1
155522,Grass,3,4,R,188.0,24.2,15.0,R,178.0,26.0,40.0,-1.415037499278844,0,0
155541,Clay,3,1,L,180.0,23.6,62.0,R,173.0,26.0,63.0,-0.023083613113041856,0,0
155543,Clay,3,4,R,193.0,23.5,5.0,R,180.0,27.9,33.0,-2.722466024471091,0,1
155548,Clay,3,1,R,175.0,15.8,720.0,R,185.0,25.9,279.0,1.3677317845004868,0,1
155561,Clay,3,3,R,185.0,29.6,19.0,R,185.0,19.7,18.0,0.07800251200127306,1,1
155574,Clay,3,1,R,193.0,25.2,4.0,R,190.0,30.1,23.0,-2.523561956057013,0,1
155580,Hard,3,3,R,180.0,29.0,144.0,R,178.0,31.4,131.0,0.136501999904862,0,0
155597,Clay,3,1,R,180.0,23.1,144.0,R,196.0,19.9,408.0,-1.502500340529183,0,1
155650,Hard,3,1,R,188.0,24.3,224.0,R,183.0,22.9,63.0,1.830074998557687,1,0
155651,Clay,3,1,L,173.0,17.4,96.0,R,175.0,24.8,71.0,0.43521538121647385,0,0
155655,Clay,3,1,R,185.0,24.0,343.0,R,185.0,21.0,683.0,-0.9936770021172769,1,1
